1760985571676,1003.84015
1760985571696,1003.86237
1760985571715,1003.8372
1760985571736,1003.8366
1760985571755,1003.84735
1760985571775,1003.83813
1760985571795,1003.85864
1760985571815,1003.8652
1760985571836,1003.84174
1760985571856,1003.84863
1760985571875,1003.85767
1760985571896,1003.8719
1760985571915,1003.86017
1760985571935,1003.86816
1760985571955,1003.85895
1760985571976,1003.86206
1760985571996,1003.8622
1760985572016,1003.865
1760985572036,1003.8816
1760985572055,1003.8725
1760985572076,1003.8638
1760985572095,1003.8661
1760985572115,1003.8661
1760985572135,1003.8636
1760985572156,1003.8986
1760985572176,1003.8797
1760985572195,1003.9
1760985572216,1003.8652
1760985572235,1003.9025
1760985572255,1003.90753
1760985572275,1003.8867
1760985572295,1003.8936
1760985572316,1003.91516
1760985572336,1003.8836
1760985572356,1003.8828
1760985572376,1003.8828
1760985572395,1003.8764
1760985572416,1003.8842
1760985572435,1003.86316
1760985572455,1003.8777
1760985572476,1003.86456
1760985572496,1003.8861
1760985572516,1003.8775
1760985572536,1003.8933
1760985572555,1003.8394
1760985572576,1003.8669
1760985572596,1003.84204
1760985572616,1003.8724
1760985572636,1003.8711
1760985572656,1003.86786
1760985572676,1003.84314
1760985572696,1003.85034
1760985572715,1003.8828
1760985572735,1003.871
1760985572755,1003.8652
1760985572775,1003.85156
1760985572796,1003.83765
1760985572816,1003.8214
1760985572836,1003.8275
1760985572855,1003.8088
1760985572875,1003.8361
1760985572895,1003.8202
1760985572915,1003.8155
1760985572935,1003.8141
1760985572955,1003.79877
1760985572976,1003.79675
1760985572997,1003.79425
1760985573015,1003.8002
1760985573035,1003.78625
1760985573055,1003.79816
1760985573075,1003.79895
1760985573096,1003.8121
1760985573116,1003.78485
1760985573136,1003.7722
1760985573156,1003.7633
1760985573175,1003.7347
1760985573195,1003.6255
1760985573215,1003.59766
1760985573235,1003.5792
1760985573255,1003.5728
1760985573275,1003.54114
1760985573296,1003.4974
1760985573316,1003.503
1760985573336,1003.57983
1760985573355,1003.71564
1760985573377,1003.8197
1760985573402,1003.91113
1760985573415,1003.92285
1760985573435,1003.9542
1760985573456,1003.9605
1760985573476,1003.965
1760985573496,1003.97736
1760985573515,1003.9569
1760985573535,1003.9594
1760985573560,1003.96814
1760985573575,1003.98285
1760985573595,1003.9489
1760985573616,1003.9378
1760985573636,1003.9261
1760985573656,1003.9386
1760985573675,1003.92096
1760985573695,1003.90765
1760985573715,1003.8983
1760985573735,1003.8883
1760985573755,1003.8916
1760985573775,1003.8753
1760985573796,1003.8727
1760985573816,1003.8663
1760985573835,1003.8608
1760985573855,1003.8909
1760985573876,1003.8839
1760985573895,1003.87036
1760985573915,1003.8919
1760985573936,1003.8697
1760985573956,1003.8864
1760985573976,1003.8572
1760985573996,1003.8813
1760985574015,1003.8783
1760985574035,1003.8844
1760985574055,1003.9086
1760985574075,1003.878
1760985574096,1003.8958
1760985574116,1003.89594
1760985574136,1003.8966
1760985574155,1003.8969
1760985574175,1003.8758
1760985574196,1003.8909
1760985574216,1003.90125
1760985574235,1003.87
1760985574256,1003.8861
1760985574276,1003.8782
1760985574296,1003.8766
1760985574316,1003.8905
1760985574335,1003.8827
1760985574355,1003.8961
1760985574375,1003.8821
1760985574395,1003.8958
1760985574416,1003.91797
1760985574436,1003.90674
1760985574456,1003.8855
1760985574476,1003.90564
1760985574496,1003.9197
1760985574515,1003.8855
1760985574536,1003.9044
1760985574555,1003.91864
1760985574575,1003.91187
1760985574596,1003.90283
1760985574616,1003.9244
1760985574637,1003.8958
1760985574656,1003.8925
1760985574675,1003.90375
1760985574696,1003.91254
1760985574716,1003.91425
1760985574735,1003.903
1760985574756,1003.92535
1760985574776,1003.91254
1760985574796,1003.8897
1760985574816,1003.92566
1760985574835,1003.91736
1760985574855,1003.8952
1760985574875,1003.8956
1760985574895,1003.89453
1760985574915,1003.8947
1760985574936,1003.89343
1760985574956,1003.90125
1760985574975,1003.9055
1760985574995,1003.91547
1760985575015,1003.905
1760985575035,1003.90515
1760985575055,1003.91675
1760985575076,1003.9097
1760985575096,1003.8983
1760985575116,1003.91864
1760985575136,1003.9058
1760985575155,1003.8952
1760985575175,1003.8978
1760985575195,1003.89
1760985575215,1003.881
1760985575235,1003.9222
1760985575256,1003.91125
1760985575276,1003.90204
1760985575295,1003.8713
1760985575315,1003.8894
1760985575335,1003.86206
1760985575356,1003.8033
1760985575375,1003.8336
1760985575395,1003.7681
1760985575416,1003.72174
1760985575436,1003.72784
1760985575456,1003.73285
1760985575475,1003.71643
1760985575495,1003.7444
1760985575515,1003.79285
1760985575535,1003.8255
1760985575558,1003.8572
1760985575575,1003.90894
1760985575596,1003.9299
1760985575616,1003.9392
1760985575635,1003.92145
1760985575655,1003.91547
1760985575675,1003.91895
1760985575695,1003.9399
1760985575715,1003.91766
1760985575736,1003.9453
1760985575756,1003.97925
1760985575776,1003.9913
1760985575795,1004.0091
1760985575815,1004.0038
1760985575835,1004.0094
1760985575855,1004.0088
1760985575875,1004.0086
1760985575896,1003.96313
1760985575916,1003.9577
1760985575936,1003.91736
1760985575955,1003.90924
1760985575975,1003.9022
1760985575995,1003.8928
1760985576015,1003.8805
1760985576035,1003.8881
1760985576055,1003.8767
1760985576076,1003.8533
1760985576096,1003.85126
1760985576127,1003.85065
1760985576144,1003.86005
1760985576156,1003.8422
1760985576175,1003.8333
1760985576195,1003.838
1760985576215,1003.8225
1760985576236,1003.8269
1760985576256,1003.83386
1760985576276,1003.8294
1760985576298,1003.8297
1760985576314,1003.8269
1760985576335,1003.8085
1760985576355,1003.8236
1760985576375,1003.8211
1760985576394,1003.8169
1760985576414,1003.8408
1760985576434,1003.85046
1760985576455,1003.8813
1760985576475,1003.9061
1760985576495,1003.9386
1760985576515,1003.97906
1760985576535,1003.96515
1760985576555,1004.03424
1760985576575,1004.0825
1760985576594,1004.0269
1760985576614,1004.006
1760985576635,1004.0742
1760985576655,1004.11786
1760985576675,1004.03735
1760985576695,1003.9547
1760985576715,1003.97003
1760985576735,1003.9555
1760985576755,1003.90875
1760985576774,1003.8836
1760985576794,1003.947
1760985576815,1003.98566
1760985576835,1003.96423
1760985576855,1003.9083
1760985576874,1003.8214
1760985576894,1003.7966
1760985576914,1003.7711
1760985576934,1003.7563
1760985576954,1003.7638
1760985576975,1003.7552
1760985576995,1003.7485
1760985577015,1003.7361
1760985577035,1003.7739
1760985577054,1003.7647
1760985577074,1003.7672
1760985577094,1003.79785
1760985577114,1003.80206
1760985577135,1003.7794
1760985577155,1003.78503
1760985577175,1003.8806
1760985577195,1003.93097
1760985577215,1003.8699
1760985577234,1003.8022
1760985577254,1003.8211
1760985577274,1003.85364
1760985577294,1003.84644
1760985577315,1003.84424
1760985577335,1003.80927
1760985577355,1003.80145
1760985577374,1003.8088
1760985577394,1003.7969
1760985577414,1003.79175
1760985577434,1003.7633
1760985577454,1003.7794
1760985577475,1003.7908
1760985577495,1003.79175
1760985577515,1003.77344
1760985577534,1003.7678
1760985577556,1003.7747
1760985577574,1003.7666
1760985577594,1003.78864
1760985577614,1003.77344
1760985577635,1003.7625
1760985577655,1003.79034
1760985577675,1003.7833
1760985577695,1003.78296
1760985577714,1003.78845
1760985577734,1003.80066
1760985577754,1003.8055
1760985577774,1003.8284
1760985577795,1003.8925
1760985577815,1003.9489
1760985577835,1003.95953
1760985577854,1003.96954
1760985577874,1004.1497
1760985577894,1004.4983
1760985577914,1004.5145
1760985577934,1004.2808
1760985577955,1004.11005
1760985577975,1003.84064
1760985577995,1003.75226
1760985578015,1003.8211
1760985578034,1003.8189
1760985578054,1003.97314
1760985578074,1003.928
1760985578094,1003.9499
1760985578115,1004.03754
1760985578135,1004.08344
1760985578155,1004.0166
1760985578175,1003.8831
1760985578195,1003.7386
1760985578215,1003.685
1760985578235,1003.7402
1760985578254,1003.7933
1760985578274,1003.78766
1760985578295,1003.8116
1760985578315,1003.78687
1760985578335,1003.78015
1760985578355,1003.79877
1760985578374,1003.8352
1760985578394,1003.8027
1760985578414,1003.78784
1760985578434,1003.78687
1760985578455,1003.7619
1760985578475,1003.78253
1760985578496,1003.8063
1760985578515,1003.85895
1760985578535,1003.8913
1760985578555,1003.8652
1760985578575,1003.92255
1760985578595,1003.91675
1760985578615,1003.9566
1760985578636,1003.99677
1760985578656,1003.93097
1760985578675,1003.86426
1760985578695,1003.83484
1760985578715,1003.8669
1760985578735,1003.87036
1760985578755,1003.8977
1760985578775,1004.0139
1760985578796,1004.27423
1760985578816,1004.36597
1760985578835,1004.48566
1760985578856,1004.568
1760985578876,1004.8158
1760985578895,1004.71063
1760985578915,1004.69
1760985578936,1004.66064
1760985578956,1004.7514
1760985578976,1004.9216
1760985578996,1005.22595
1760985579015,1005.4916
1760985579035,1005.65894
1760985579055,1005.85394
1760985579075,1006.1392
1760985579095,1006.04486
1760985579115,1005.35175
1760985579136,1004.5703
1760985579156,1004.0706
1760985579175,1003.775
1760985579195,1003.6345
1760985579216,1003.47473
1760985579235,1003.3686
1760985579256,1003.30566
1760985579275,1003.32983
1760985579296,1003.2747
1760985579316,1003.30176
1760985579335,1003.365
1760985579356,1003.505
1760985579375,1003.6805
1760985579395,1003.84143
1760985579416,1004.16547
1760985579435,1004.33374
1760985579456,1004.4277
1760985579476,1004.49097
1760985579495,1004.5114
1760985579515,1004.6328
1760985579536,1004.71954
1760985579563,1004.7144
1760985579574,1004.68427
1760985579595,1004.7638
1760985579615,1004.6977
1760985579635,1004.6344
1760985579655,1004.59656
1760985579675,1004.6313
1760985579695,1004.6325
1760985579716,1004.7497
1760985579736,1004.9439
1760985579755,1005.2475
1760985579776,1005.5605
1760985579796,1005.8116
1760985579815,1006.0141
1760985579835,1006.1769
1760985579855,1006.27094
1760985579875,1006.3063
1760985579895,1006.4216
1760985579915,1006.4611
1760985579935,1006.6494
1760985579956,1006.7659
1760985579976,1006.6205
1760985579996,1006.2483
1760985580015,1005.5069
1760985580035,1005.03485
1760985580055,1004.8591
1760985580075,1004.7633
1760985580095,1004.78656
1760985580116,1004.8716
1760985580136,1004.8969
1760985580155,1004.8909
1760985580175,1004.858
1760985580195,1004.8469
1760985580215,1004.9055
1760985580236,1005.02893
1760985580255,1005.12
1760985580276,1005.2436
1760985580296,1005.34485
1760985580315,1005.42706
1760985580335,1005.48846
1760985580356,1005.60565
1760985580375,1005.5855
1760985580395,1005.5572
1760985580416,1005.53796
1760985580436,1005.5019
1760985580456,1005.54565
1760985580475,1005.5205
1760985580495,1005.5117
1760985580515,1005.48364
1760985580536,1005.4414
1760985580555,1005.4336
1760985580576,1005.4524
1760985580596,1005.4533
1760985580616,1005.4414
1760985580635,1005.3772
1760985580655,1005.3241
1760985580675,1005.26953
1760985580695,1005.215
1760985580715,1005.1341
1760985580736,1005.04675
1760985580756,1004.97174
1760985580776,1004.85876
1760985580795,1004.7039
1760985580815,1004.39
1760985580836,1004.063
1760985580855,1003.8378
1760985580875,1003.6516
1760985580896,1003.495
1760985580916,1003.40204
1760985580936,1003.35455
1760985580956,1003.3203
1760985580975,1003.3139
1760985580995,1003.2105
1760985581015,1003.08875
1760985581035,1002.9939
1760985581055,1002.9533
1760985581075,1002.8978
1760985581095,1002.87085
1760985581115,1002.86646
1760985581135,1002.91284
1760985581155,1002.9555
1760985581175,1002.98145
1760985581195,1003.03015
1760985581215,1003.11176
1760985581235,1003.184
1760985581255,1003.2783
1760985581275,1003.29266
1760985581295,1003.33624
1760985581315,1003.3805
1760985581335,1003.3872
1760985581355,1003.43097
1760985581375,1003.4133
1760985581395,1003.41724
1760985581415,1003.3727
1760985581435,1003.3094
1760985581455,1003.24426
1760985581474,1003.22363
1760985581494,1003.2366
1760985581514,1003.3177
1760985581534,1003.383
1760985581555,1003.4444
1760985581575,1003.47906
1760985581595,1003.5074
1760985581615,1003.561
1760985581634,1003.60175
1760985581654,1003.6406
1760985581674,1003.73566
1760985581694,1003.8675
1760985581715,1004.0319
1760985581735,1004.1991
1760985581755,1004.1902
1760985581775,1004.0947
1760985581794,1003.9183
1760985581814,1003.755
1760985581834,1003.7439
1760985581854,1003.8166
1760985581875,1003.9556
1760985581895,1004.04517
1760985581915,1004.04315
1760985581935,1003.98376
1760985581954,1003.9444
1760985581975,1003.97534
1760985581995,1003.99207
1760985582015,1004.10425
1760985582035,1004.2438
1760985582055,1004.3796
1760985582075,1004.4866
1760985582096,1004.5855
1760985582114,1004.7008
1760985582134,1004.8139
1760985582155,1004.858
1760985582174,1004.8958
1760985582194,1004.90796
1760985582215,1004.98236
1760985582235,1005.0642
1760985582255,1005.15094
1760985582274,1005.1869
1760985582294,1005.1752
1760985582314,1005.1183
1760985582334,1005.1233
1760985582355,1005.0613
1760985582375,1005.0002
1760985582395,1004.8861
1760985582415,1004.72125
1760985582435,1004.65594
1760985582455,1004.55035
1760985582474,1004.53815
1760985582495,1004.4399
1760985582516,1004.48895
1760985582535,1004.4258
1760985582555,1004.3177
1760985582575,1003.9905
1760985582595,1003.6122
1760985582615,1003.29364
1760985582634,1003.10736
1760985582655,1003.02344
1760985582675,1002.98175
1760985582694,1002.9261
1760985582715,1002.91113
1760985582735,1002.84906
1760985582754,1002.7491
1760985582774,1002.67255
1760985582794,1002.58453
1760985582814,1002.52484
1760985582834,1002.4431
1760985582854,1002.4547
1760985582875,1002.523
1760985582895,1002.5744
1760985582915,1002.6241
1760985582935,1002.6839
1760985582955,1002.71484
1760985582975,1002.8105
1760985582995,1002.91003
1760985583015,1003.0227
1760985583035,1003.0633
1760985583055,1003.0547
1760985583076,1003.0513
1760985583095,1003.0005
1760985583114,1002.98517
1760985583135,1002.97504
1760985583154,1002.99176
1760985583175,1003.03156
1760985583195,1003.1381
1760985583215,1003.30237
1760985583235,1003.4589
1760985583254,1003.55566
1760985583275,1003.60675
1760985583294,1003.638
1760985583315,1003.65393
1760985583335,1003.6514
1760985583356,1003.7083
1760985583375,1003.9394
1760985583395,1003.9371
1760985583415,1003.80676
1760985583435,1003.6277
1760985583455,1003.4647
1760985583475,1003.393
1760985583495,1003.40283
1760985583515,1003.40265
1760985583535,1003.5222
1760985583555,1003.6814
1760985583574,1003.78314
1760985583595,1003.8361
1760985583615,1003.8342
1760985583635,1003.83203
1760985583655,1003.83984
1760985583675,1003.92346
1760985583695,1004.03613
1760985583715,1004.14624
1760985583735,1004.198
1760985583755,1004.20703
1760985583775,1004.2045
1760985583795,1004.22253
1760985583815,1004.22955
1760985583835,1004.29315
1760985583855,1004.4405
1760985583875,1004.5066
1760985583895,1004.61237
1760985583915,1004.7391
1760985583935,1004.828
1760985583955,1004.8619
1760985583975,1004.8867
1760985583995,1004.8283
1760985584015,1004.7519
1760985584035,1004.6279
1760985584056,1004.5808
1760985584074,1004.5549
1760985584095,1004.5727
1760985584114,1004.59564
1760985584135,1004.6486
1760985584155,1004.7044
1760985584175,1004.6852
1760985584195,1004.6924
1760985584216,1004.58563
1760985584235,1004.71954
1760985584255,1004.4338
1760985584275,1004.078
1760985584295,1003.5655
1760985584315,1003.20703
1760985584335,1002.8925
1760985584355,1002.80176
1760985584376,1002.7681
1760985584394,1002.8447
1760985584415,1002.96484
1760985584435,1003.0264
1760985584455,1003.0186
1760985584475,1002.9364
1760985584496,1002.838
1760985584516,1002.7624
1760985584536,1002.7485
1760985584555,1002.7703
1760985584575,1002.8339
1760985584595,1002.86096
1760985584615,1002.9069
1760985584634,1002.91315
1760985584655,1002.938
1760985584675,1002.97046
1760985584695,1002.9503
1760985584715,1002.91113
1760985584735,1002.8983
1760985584755,1002.8978
1760985584775,1002.91003
1760985584795,1002.98285
1760985584815,1003.08234
1760985584835,1003.15424
1760985584855,1003.2008
1760985584875,1003.2546
1760985584894,1003.29126
1760985584914,1003.3166
1760985584935,1003.34644
1760985584955,1003.4534
1760985584975,1003.5632
1760985584995,1003.7636
1760985585015,1003.9383
1760985585035,1004.11957
1760985585055,1004.1961
1760985585074,1004.1375
1760985585094,1003.9783
1760985585115,1003.91187
1760985585135,1003.9352
1760985585155,1003.9911
1760985585175,1003.96094
1760985585195,1003.9499
1760985585215,1004.0866
1760985585235,1004.2438
1760985585255,1004.3256
1760985585274,1004.27905
1760985585294,1004.17847
1760985585315,1004.15594
1760985585335,1004.15656
1760985585355,1004.2639
1760985585375,1004.4183
1760985585395,1004.59625
1760985585414,1004.6261
1760985585435,1004.5847
1760985585455,1004.5925
1760985585475,1004.7009
1760985585495,1004.8252
1760985585515,1004.9316
1760985585534,1005.0636
1760985585554,1005.125
1760985585575,1005.1191
1760985585595,1005.0605
1760985585615,1005.0508
1760985585635,1005.083
1760985585655,1005.0466
1760985585675,1005.0206
1760985585694,1004.96643
1760985585715,1004.98566
1760985585735,1004.9963
1760985585755,1005.0161
1760985585775,1005.05206
1760985585795,1004.9466
1760985585815,1005.0188
1760985585835,1004.938
1760985585855,1004.91486
1760985585875,1004.8227
1760985585895,1004.65533
1760985585914,1004.3955
1760985585934,1004.0794
1760985585955,1003.66254
1760985585975,1003.29236
1760985585995,1002.97034
1760985586015,1002.6788
1760985586034,1002.5028
1760985586054,1002.3855
1760985586074,1002.34503
1760985586094,1002.3099
1760985586114,1002.28894
1760985586135,1002.2449
1760985586155,1002.23456
1760985586175,1002.196
1760985586195,1002.16516
1760985586214,1002.1508
1760985586234,1002.1321
1760985586254,1002.16895
1760985586274,1002.2444
1760985586295,1002.3147
1760985586315,1002.3722
1760985586336,1002.47406
1760985586355,1002.55426
1760985586375,1002.6413
1760985586394,1002.6931
1760985586414,1002.7072
1760985586434,1002.7233
1760985586455,1002.7455
1760985586475,1002.8141
1760985586495,1002.85187
1760985586514,1002.92896
1760985586534,1002.96674
1760985586554,1003.03455
1760985586574,1003.09015
1760985586594,1003.1308
1760985586615,1003.23114
1760985586635,1003.2675
