1760988317785,-2.9880373,3.3906298,8.9724865
1760988317787,-2.9353952,3.437888,8.919845
1760988317789,-2.8151557,3.507878,8.861818
1760988317792,-2.742773,3.5694933,8.8187475
1760988317794,-2.6566312,3.6352959,8.789435
1760988317796,-2.5746772,3.6921253,8.746365
1760988317798,-2.5022943,3.757928,8.7266245
1760988317801,-2.464009,3.7962132,8.702696
1760988317803,-2.42034,3.8530426,8.678169
1760988317806,-2.4245276,3.8817565,8.659027
1760988317808,-2.4478576,3.9200418,8.606385
1760988317810,-2.4711876,3.9541395,8.611171
1760988317812,-2.5142584,3.9738803,8.582457
1760988317814,-2.571686,3.9696927,8.5728855
1760988317817,-2.6141586,3.9744785,8.559127
1760988317820,-2.6386852,3.9607196,8.559127
1760988317822,-2.6482565,3.9463627,8.554341
1760988317824,-2.681756,3.9134614,8.554341
1760988317826,-2.6823542,3.8793638,8.568698
1760988317828,-2.7116663,3.8416767,8.578867
1760988317830,-2.7308087,3.8135612,8.612367
1760988317832,-2.7218359,3.7555351,8.641081
1760988317835,-2.7415764,3.6981075,8.617751
1760988317837,-2.7708886,3.6412778,8.713464
1760988317840,-2.7667012,3.5790644,8.694321
1760988317843,-2.800799,3.507878,8.752347
1760988317844,-2.8402805,3.4360933,8.814561
1760988317846,-2.845066,3.4127634,8.867203
1760988317848,-2.8689942,3.374478,8.934201
1760988317851,-2.888735,3.3320055,9.029915
1760988317853,-2.9036903,3.2656047,9.1256275
1760988317855,-2.932404,3.2183464,9.250054
1760988317857,-2.9706893,3.185445,9.326625
1760988317860,-2.9856443,3.1375887,9.431909
1760988317862,-3.0382864,3.0957143,9.541979
1760988317864,-3.0622149,3.0675986,9.661619
1760988317867,-3.0963125,3.0059834,9.786046
1760988317869,-3.1058838,2.9916265,9.885947
1760988317871,-3.1106694,2.9539394,10.019945
1760988317875,-3.0723844,2.934797,10.110872
1760988317877,-3.0346973,2.8959136,10.201799
1760988317879,-2.9676983,2.8953154,10.306485
1760988317881,-2.9102705,2.8905299,10.387243
1760988317883,-2.8486555,2.870789,10.47817
1760988317885,-2.757728,2.864807,10.573285
1760988317887,-2.6913273,2.8498518,10.635498
1760988317890,-2.6338995,2.8444679,10.659427
1760988317893,-2.6105695,2.8205397,10.712069
1760988317894,-2.5722845,2.7960134,10.731212
1760988317896,-2.5441687,2.786442,10.750354
1760988317899,-2.5058835,2.7762725,10.77847
1760988317900,-2.5106692,2.7619154,10.76471
1760988317903,-2.5058835,2.7523441,10.750354
1760988317905,-2.516053,2.742773,10.731212
1760988317907,-2.5399811,2.7332017,10.707283
1760988317910,-2.5734808,2.7146573,10.678569
1760988317912,-2.5926232,2.7290142,10.636097
1760988317914,-2.6404798,2.7296124,10.564312
1760988317916,-2.6883361,2.7248268,10.492527
1760988317919,-2.7355945,2.7445676,10.406984
1760988317921,-2.7888348,2.7158537,10.307083
1760988317923,-2.82712,2.7014968,10.235299
1760988317926,-2.8516464,2.696711,10.14497
1760988317928,-2.8761728,2.6536403,10.030114
1760988317931,-2.914458,2.6392834,9.925428
1760988317933,-2.9198418,2.6009982,9.811171
1760988317935,-2.9156544,2.5956144,9.705887
1760988317937,-2.89711,2.5710878,9.577272
1760988317939,-2.8594232,2.5465615,9.448658
1760988317942,-2.864807,2.5316064,9.329018
1760988317944,-2.8265216,2.5262225,9.195618
1760988317946,-2.7846475,2.5106692,9.056833
1760988317948,-2.7511477,2.5052853,8.92822
1760988317950,-2.6991038,2.489732,8.8085785
1760988317953,-2.6279175,2.4933212,8.708079
1760988317955,-2.5615165,2.4921248,8.612367
1760988317957,-2.5328028,2.516053,8.550154
1760988317960,-2.4705894,2.5148566,8.5118685
1760988317963,-2.4179473,2.548356,8.545368
1760988317965,-2.3742783,2.5860431,8.597412
1760988317966,-2.3353949,2.6195426,8.730812
1760988317969,-2.3060827,2.6386852,8.883354
1760988317971,-2.2384856,2.6721847,9.078967
1760988317975,-2.175674,2.7008986,9.265009
1760988317977,-2.108675,2.6961129,9.44148
1760988317978,-2.0512471,2.7003005,9.622736
1760988317981,-2.0081763,2.6668007,9.775877
1760988317983,-1.9794625,2.6428726,9.93799
1760988317985,-1.975275,2.6099713,10.0576315
1760988317987,-1.9657038,2.5764718,10.176675
1760988317989,-1.975275,2.5531418,10.253245
1760988317992,-1.9998015,2.5052853,10.339387
1760988317994,-2.0380867,2.4771698,10.420743
1760988317996,-2.0434706,2.42034,10.483554
1760988317998,-2.067997,2.3724837,10.550553
1760988318001,-2.0823538,2.3347967,10.612766
1760988318003,-2.1164517,2.2869403,10.646266
1760988318005,-2.140978,2.239682,10.646266
1760988318007,-2.169692,2.1918256,10.656436
1760988318010,-2.2181466,2.1445673,10.632507
1760988318012,-2.2851455,2.14038,10.609178
1760988318014,-2.3288147,2.082952,10.561321
1760988318016,-2.376671,2.0644078,10.509277
1760988318018,-2.4346972,2.036292,10.475778
1760988318021,-2.4538395,2.0219352,10.428519
1760988318023,-2.477768,2.0410776,10.385448
1760988318025,-2.4969103,2.0267208,10.36152
1760988318028,-2.5064816,2.036292,10.299307
1760988318030,-2.5064816,2.050649,10.247263
1760988318032,-2.4729822,2.0739791,10.18505
1760988318034,-2.4628127,2.1026928,10.14138
1760988318037,-2.4340987,2.1308086,10.079167
1760988318039,-2.3814569,2.149353,10.036097
1760988318041,-2.3144577,2.1918256,10.002597
1760988318044,-2.2618155,2.2145574,9.959526
1760988318046,-2.2037897,2.25703,9.954143
1760988318049,-2.0985055,2.3084757,9.944571
1760988318051,-2.012364,2.341377,9.939187
1760988318052,-1.9351953,2.3976083,9.920045
1760988318055,-1.8628124,2.4448664,9.924232
1760988318057,-1.7665013,2.516053,9.904491
1760988318059,-1.6660028,2.57707,9.856635
1760988318062,-1.5744773,2.652444,9.817751
1760988318064,-1.5260227,2.7332017,9.760324
1760988318066,-1.4584254,2.7846475,9.702297
1760988318069,-1.4009976,2.82712,9.620942
1760988318071,-1.352543,2.8839495,9.515657
1760988318073,-1.3190435,2.926422,9.45823
1760988318075,-1.2855439,2.949752,9.372088
1760988318078,-1.2807583,2.9545379,9.28116
1760988318080,-1.2711871,2.949154,9.224331
1760988318082,-1.2669996,2.9150562,9.157332
1760988318084,-1.2867404,2.8719854,9.1052885
1760988318088,-1.3310076,2.8055844,9.057432
1760988318089,-1.3513466,2.7194428,8.986245
1760988318091,-1.4093726,2.6428726,8.95813
1760988318093,-1.5056837,2.5627131,8.920443
1760988318096,-1.5547365,2.4430718,8.911469
1760988318098,-1.622932,2.3336003,8.916854
1760988318100,-1.7006987,2.219343,8.936594
1760988318103,-1.7593229,2.1098714,8.99462
1760988318105,-1.8370895,1.9914266,9.099904
1760988318107,-1.8903298,1.8873389,9.277572
1760988318109,-1.9537396,1.7641085,9.497711
1760988318111,-2.0111675,1.6791633,9.798609
1760988318114,-2.0452652,1.5942181,10.124033
1760988318116,-2.0931215,1.5092729,10.463215
1760988318118,-2.0979073,1.457229,10.716256
1760988318121,-2.103291,1.3956138,10.974681
1760988318123,-2.0937197,1.3579268,11.170295
1760988318125,-2.0697916,1.314856,11.313864
1760988318127,-2.056033,1.2861422,11.452049
1760988318130,-2.027319,1.2717853,11.533405
1760988318132,-1.9986051,1.2574283,11.600404
1760988318134,-1.9549361,1.2951152,11.618949
1760988318137,-1.9070797,1.3190435,11.618949
1760988318139,-1.8496519,1.3657036,11.561521
1760988318141,-1.777269,1.4321043,11.461022
1760988318143,-1.6522441,1.521237,11.383854
1760988318145,-1.5559329,1.6061822,11.3019
1760988318148,-1.4027922,1.6618153,11.244472
1760988318150,-1.2735798,1.7078772,11.191232
1760988318153,-1.1539388,1.7353946,11.129018
1760988318154,-1.0492527,1.7581264,11.076376
1760988318157,-0.95832545,1.7952151,11.003993
1760988318159,-0.8961121,1.7988044,10.951351
1760988318161,-0.86261255,1.8460627,10.889137
1760988318164,-0.81894356,1.8933209,10.841281
1760988318166,-0.8135597,1.9411774,10.779068
1760988318168,-0.85124665,1.989632,10.7024975
1760988318170,-0.87936234,2.0470598,10.621141
1760988318173,-0.9415757,2.0715861,10.520643
1760988318175,-0.97926265,2.0955145,10.396814
1760988318177,-1.0319048,2.1008983,10.277173
1760988318180,-1.1042876,2.0721843,10.153345
1760988318182,-1.1521441,2.053042,10.024731
1760988318184,-1.224527,2.000998,9.896116
1760988318186,-1.2879368,1.9483558,9.762716
1760988318189,-1.3316058,1.9004993,9.624531
1760988318191,-1.41356,1.8532411,9.510274
1760988318194,-1.4620147,1.791626,9.419945
1760988318195,-1.5104693,1.7246269,9.348758
1760988318198,-1.5684953,1.6821543,9.272786
1760988318200,-1.588236,1.6582261,9.234501
1760988318203,-1.6217356,1.6295122,9.153743
1760988318204,-1.6271194,1.6103697,9.105886
1760988318207,-1.622932,1.5906289,9.058628
1760988318209,-1.6319051,1.5954145,9.039486
1760988318211,-1.6181463,1.5858432,9.053843
1760988318214,-1.5936198,1.5954145,9.096315
1760988318216,-1.550549,1.628914,9.1681
1760988318219,-1.4787644,1.6139588,9.272786
1760988318221,-1.4213367,1.6372889,9.410972
1760988318223,-1.3633107,1.6372889,9.57787
1760988318225,-1.2963116,1.6612171,9.77827
