1760553105666,-3.5527434,4.2999024,8.705687
1760553105669,-3.6478581,4.28734,8.676973
1760553105671,-3.738187,4.2741795,8.681759
1760553105673,-3.7914274,4.2370906,8.653643
1760553105676,-3.839284,4.223332,8.6345005
1760553105678,-3.8733816,4.1665025,8.601599
1760553105680,-3.8925242,4.1718864,8.553742
1760553105682,-3.888337,4.1383867,8.5112705
1760553105685,-3.8506498,4.118646,8.464012
1760553105687,-3.8410785,4.11386,8.416156
1760553105689,-3.8464625,4.066004,8.321639
1760553105691,-3.8183467,4.0558343,8.226524
1760553105694,-3.842275,4.03729,8.127222
1760553105696,-3.8231323,4.0516467,8.003393
1760553105698,-3.8476589,4.0331025,7.880163
1760553105700,-3.8757744,4.048656,7.752147
1760553105703,-3.8847475,4.077968,7.5954175
1760553105705,-3.903292,4.092923,7.4769726
1760553105707,-3.9080775,4.0977087,7.3866434
1760553105709,-3.9218364,4.132405,7.277172
1760553105712,-3.9170506,4.1467614,7.1916285
1760553105714,-3.8973098,4.17069,7.134799
1760553105716,-3.868596,4.1844487,7.0779696
1760553105718,-3.8398821,4.202993,7.04447
1760553105721,-3.8117664,4.193422,7.0540414
1760553105723,-3.7680974,4.2257247,7.058827
1760553105725,-3.734598,4.2394834,7.0636125
1760553105727,-3.711268,4.2245283,7.134799
1760553105730,-3.6448672,4.238287,7.1012993
1760553105732,-3.577868,4.2364926,7.1916285
1760553105734,-3.525824,4.2311087,7.186843
1760553105737,-3.4402807,4.2245283,7.2436724
1760553105739,-3.3649068,4.2131624,7.353144
1760553105741,-3.2362926,4.2257247,7.3716884
1760553105743,-3.117848,4.2131624,7.5146594
1760553105746,-2.984448,4.234698,7.580462
1760553105748,-2.8606195,4.232305,7.6426754
1760553105751,-2.760719,4.2592244,7.7419777
1760553105753,-2.656033,4.267001,7.827521
1760553105755,-2.5411777,4.307679,7.9130645
1760553105757,-2.4556344,4.316054,7.9884386
1760553105759,-2.4029922,4.334,8.04108
1760553105761,-2.3264217,4.356732,8.073982
1760553105764,-2.2695923,4.35075,8.112267
1760553105766,-2.2648067,4.360321,8.1738825
1760553105768,-2.2737796,4.360321,8.1738825
1760553105770,-2.2881367,4.374678,8.187641
1760553105773,-2.3168504,4.3561335,8.192427
1760553105775,-2.3790638,4.319045,8.183454
1760553105777,-2.4269204,4.310072,8.169097
1760553105779,-2.4747767,4.2915273,8.1738825
1760553105782,-2.5561328,4.2646084,8.183454
1760553105784,-2.608775,4.2460637,8.1738825
1760553105786,-2.6470602,4.2275195,8.1738825
1760553105789,-2.714059,4.2000017,8.207381
1760553105791,-2.7613173,4.191029,8.240283
1760553105794,-2.7852457,4.191029,8.288139
1760553105795,-2.8139594,4.167699,8.307282
1760553105797,-2.8283165,4.167699,8.344969
1760553105799,-2.8570302,4.173083,8.392227
1760553105802,-2.842075,4.197011,8.444869
1760553105804,-2.856432,4.182654,8.477771
1760553105807,-2.8749764,4.206582,8.5112705
1760553105809,-2.8516464,4.205984,8.544171
1760553105811,-2.8701909,4.220939,8.596215
1760553105813,-2.8701909,4.220939,8.624929
1760553105815,-2.8893332,4.211368,8.620144
1760553105818,-2.9036903,4.188038,8.629715
1760553105820,-2.9330025,4.159324,8.605786
1760553105823,-2.9718857,4.112066,8.596813
1760553105824,-2.9916265,4.0504503,8.592028
1760553105827,-3.016751,3.9978085,8.549556
1760553105829,-3.0263224,3.9738803,8.516056
1760553105831,-3.0269206,3.9308095,8.492725
1760553105833,-3.0329027,3.882953,8.492725
1760553105836,-3.042474,3.854239,8.478369
1760553105838,-3.0382864,3.8398821,8.469396
1760553105840,-3.033501,3.8446677,8.46461
1760553105843,-3.0143583,3.8344984,8.469396
1760553105845,-2.981457,3.8440695,8.426325
1760553105847,-2.9623144,3.8434713,8.43111
1760553105849,-2.9336007,3.8620157,8.43111
1760553105851,-2.9330025,3.8817565,8.402397
1760553105854,-2.9138598,3.885944,8.379066
1760553105857,-2.879762,3.9379878,8.359924
1760553105858,-2.8749764,3.947559,8.350353
1760553105860,-2.864807,3.9810586,8.359924
1760553105864,-2.8313074,3.999603,8.340781
1760553105866,-2.792424,4.03729,8.359326
1760553105868,-2.7792635,3.9990048,8.397611
1760553105869,-2.7266214,4.0073795,8.397611
1760553105872,-2.69372,3.9972103,8.435298
1760553105874,-2.6464617,3.9768713,8.454441
1760553105876,-2.608775,3.9427736,8.48794
1760553105879,-2.556731,3.932006,8.5118685
1760553105881,-2.5004997,3.882953,8.52144
1760553105883,-2.4209383,3.8386858,8.526225
1760553105885,-2.3353949,3.8129628,8.540583
1760553105887,-2.297708,3.8027935,8.531011
1760553105889,-2.2223341,3.7728832,8.5118685
1760553105892,-2.1655045,3.7716868,8.535796
1760553105894,-2.1272194,3.790231,8.526225
